Nível,Data e Hora,Fonte,Identificação do Evento,Categoria da Tarefa,Identificação do Processo,Identificação de Thread,Identificação do processador,Identificação da Sessão,Nome de Origem do Evento,Usuário,Palavras-chave,Código Operacional,Log,Computador,Tempo do Kernel,Tempo do Usuário,Tempo do Processador,ID de Correlação,ID de Correlação Relativa,Description1,Description2,Description3
Informações,5/6/2020 8:41:06 PM,Microsoft-Windows-FilterManager,6,Nenhum,4,104,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"Filtro do Sistema de Arquivos 'storqosflt' (10.0, ‎2084‎-‎07‎-‎24T02:29:44.000000000Z) carregou e registrou com sucesso o Gerenciador de Filtros.",,
Informações,5/6/2020 8:41:06 PM,Microsoft-Windows-FilterManager,6,Nenhum,4,248,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"Filtro do Sistema de Arquivos 'CldFlt' (10.0, ‎2099‎-‎01‎-‎26T01:52:06.000000000Z) carregou e registrou com sucesso o Gerenciador de Filtros.",,
Informações,5/6/2020 8:41:06 PM,Microsoft-Windows-FilterManager,1,Nenhum,4,248,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"Filtro do Sistema de Arquivos 'CldFlt' (Versão 10.0, ‎2099‎-‎01‎-‎26T01:52:06.000000000Z) descarregado com sucesso.",,
Informações,5/6/2020 8:41:06 PM,Microsoft-Windows-FilterManager,6,Nenhum,4,248,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"Filtro do Sistema de Arquivos 'CldFlt' (10.0, ‎2099‎-‎01‎-‎26T01:52:06.000000000Z) carregou e registrou com sucesso o Gerenciador de Filtros.",,
Informações,5/6/2020 8:41:05 PM,Microsoft-Windows-FilterManager,6,Nenhum,4,248,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"Filtro do Sistema de Arquivos 'wcifs' (10.0, ‎2011‎-‎08‎-‎25T19:27:29.000000000Z) carregou e registrou com sucesso o Gerenciador de Filtros.",,
Informações,5/6/2020 8:41:05 PM,Microsoft-Windows-FilterManager,6,Nenhum,4,456,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"Filtro do Sistema de Arquivos 'luafv' (10.0, ‎1974‎-‎08‎-‎09T10:33:30.000000000Z) carregou e registrou com sucesso o Gerenciador de Filtros.",,
Informações,5/6/2020 8:41:05 PM,Microsoft-Windows-Kernel-General,16,Nenhum,884,988,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"O histórico de acesso no hive \??\C:\WINDOWS\ServiceProfiles\LocalService\NTUSER.DAT foi limpo, atualizando 62 chaves e criando 12 páginas modificadas.",,
Informações,5/6/2020 8:41:05 PM,Microsoft-Windows-Kernel-General,16,Nenhum,8,960,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"O histórico de acesso no hive \SystemRoot\System32\Config\BBI foi limpo, atualizando 321 chaves e criando 66 páginas modificadas.",,
Informações,5/6/2020 8:41:02 PM,Microsoft-Windows-Kernel-General,16,Nenhum,884,888,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"O histórico de acesso no hive \??\C:\WINDOWS\ServiceProfiles\NetworkService\NTUSER.DAT foi limpo, atualizando 84 chaves e criando 18 páginas modificadas.",,
Informações,5/6/2020 8:41:00 PM,Microsoft-Windows-Kernel-General,16,Nenhum,96,624,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"O histórico de acesso no hive \SystemRoot\System32\Config\SAM foi limpo, atualizando 57 chaves e criando 6 páginas modificadas.",,
Informações,5/6/2020 8:41:00 PM,Microsoft-Windows-Directory-Services-SAM,16962,Nenhum,904,908,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,ae304db5-23ff-0000-174e-30aeff23d601,00000000-0000-0000-0000-000000000000,"As chamadas remotas ao banco de dados SAM estão sendo restritas usando o descritor de segurança padrão: O:SYG:SYD:(A;;RC;;;BA).
Para obter mais informações, consulte http://go.microsoft.com/fwlink/?LinkId=787651.",,
Informações,5/6/2020 8:40:58 PM,Microsoft-Windows-Kernel-General,16,Nenhum,96,608,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"O histórico de acesso no hive \SystemRoot\System32\Config\SECURITY foi limpo, atualizando 108 chaves e criando 6 páginas modificadas.",,
Informações,5/6/2020 8:40:58 PM,Microsoft-Windows-Wininit,14,Nenhum,740,744,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"Configuração do Credential Guard: 0x0, 0",,
Informações,5/6/2020 8:40:57 PM,Microsoft-Windows-Kernel-General,16,Nenhum,96,620,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"O histórico de acesso no hive \SystemRoot\System32\Config\DEFAULT foi limpo, atualizando 269 chaves e criando 34 páginas modificadas.",,
Informações,5/6/2020 8:40:47 PM,Microsoft-Windows-Kernel-General,15,Nenhum,96,612,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,O hive \SystemRoot\System32\Config\SOFTWARE foi reorganizado com tamanho inicial de 123990016 bytes e tamanho final de 123858944 bytes.,,
Informações,5/6/2020 8:40:41 PM,Microsoft-Windows-Ntfs,98,Nenhum,4,420,,,,S-1-5-18,(2),Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,Volume \\?\Volume{6285623e-9c07-4fc7-8f22-b7936e1d4cc5} (\Device\HarddiskVolume1) está íntegro. Nenhuma ação é necessária.,,
Informações,5/6/2020 8:40:41 PM,Microsoft-Windows-Ntfs,98,Nenhum,4,456,,,,S-1-5-18,(2),Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,Volume \\?\Volume{e15a1f79-8885-47bf-97e2-a1d7d6b7bcbd} (\Device\HarddiskVolume5) está íntegro. Nenhuma ação é necessária.,,
Informações,5/6/2020 8:40:40 PM,Microsoft-Windows-Ntfs,98,Nenhum,4,216,,,,S-1-5-18,(2),Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,Volume D: (\Device\HarddiskVolume6) está íntegro. Nenhuma ação é necessária.,,
Informações,5/6/2020 8:40:30 PM,Microsoft-Windows-Kernel-Power,521,(220),4,248,,,,S-1-5-18,"(1024),(4)",Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,Alteração na contagem de bateria ativa.,,
Informações,5/6/2020 8:40:29 PM,Microsoft-Windows-Kernel-Power,105,(100),4,248,,,,S-1-5-18,"(1024),(4)",Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,Alteração de fonte de energia.,,
Informações,5/6/2020 8:40:29 PM,Microsoft-Windows-Kernel-Power,521,(220),4,452,,,,S-1-5-18,"(1024),(4)",Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,Alteração na contagem de bateria ativa.,,
Informações,5/6/2020 8:40:22 PM,Microsoft-Windows-Kernel-Processor-Power,55,(47),4,368,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"O processador 3 no grupo 0 expõe os seguintes recursos de gerenciamento de energia:

Tipo de estado ocioso: Estados da ACPI Ocioso (C) (3 estado(s))

Tipo de estado de desempenho: Estados da ACPI Desempenho (P)/Aceleração (T)
Frequência Nominal (MHz): 2601
Percentual de desempenho máximo: 100
Percentual de desempenho mínimo: 46
Percentual de aceleração mínimo: 5",,
Informações,5/6/2020 8:40:22 PM,Microsoft-Windows-Kernel-Processor-Power,55,(47),4,368,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"O processador 2 no grupo 0 expõe os seguintes recursos de gerenciamento de energia:

Tipo de estado ocioso: Estados da ACPI Ocioso (C) (3 estado(s))

Tipo de estado de desempenho: Estados da ACPI Desempenho (P)/Aceleração (T)
Frequência Nominal (MHz): 2601
Percentual de desempenho máximo: 100
Percentual de desempenho mínimo: 46
Percentual de aceleração mínimo: 5",,
Informações,5/6/2020 8:40:22 PM,Microsoft-Windows-Kernel-Processor-Power,55,(47),4,368,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"O processador 1 no grupo 0 expõe os seguintes recursos de gerenciamento de energia:

Tipo de estado ocioso: Estados da ACPI Ocioso (C) (3 estado(s))

Tipo de estado de desempenho: Estados da ACPI Desempenho (P)/Aceleração (T)
Frequência Nominal (MHz): 2601
Percentual de desempenho máximo: 100
Percentual de desempenho mínimo: 46
Percentual de aceleração mínimo: 5",,
Informações,5/6/2020 8:40:22 PM,Microsoft-Windows-Kernel-Processor-Power,55,(47),4,368,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"O processador 0 no grupo 0 expõe os seguintes recursos de gerenciamento de energia:

Tipo de estado ocioso: Estados da ACPI Ocioso (C) (3 estado(s))

Tipo de estado de desempenho: Estados da ACPI Desempenho (P)/Aceleração (T)
Frequência Nominal (MHz): 2601
Percentual de desempenho máximo: 100
Percentual de desempenho mínimo: 46
Percentual de aceleração mínimo: 5",,
Informações,5/6/2020 8:40:22 PM,MEIx64,2,Nenhum,0,0,,,,,Clássico,,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,Intel(R) Management Engine Interface driver has started successfully.,,
Informações,5/6/2020 8:40:19 PM,Microsoft-Windows-Kernel-Power,172,(203),4,364,,,,S-1-5-18,"(1024),(4)",Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"Estado de conectividade em espera: Disconnected, Motivo: NIC compliance",,
Informações,5/6/2020 8:40:19 PM,VMnetAdapter,36,Nenhum,0,0,,,,,Clássico,,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,() Starting up the Adapter Driver for VMware Virtual Networks.,,
Informações,5/6/2020 8:40:17 PM,Microsoft-Windows-FilterManager,6,Nenhum,4,8,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"Filtro do Sistema de Arquivos 'npsvctrig' (10.0, ‎1977‎-‎09‎-‎12T12:19:34.000000000Z) carregou e registrou com sucesso o Gerenciador de Filtros.",,
Informações,5/6/2020 8:40:16 PM,Microsoft-Windows-FilterManager,6,Nenhum,4,8,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"Filtro do Sistema de Arquivos 'FileCrypt' (10.0, ‎2011‎-‎10‎-‎30T12:56:49.000000000Z) carregou e registrou com sucesso o Gerenciador de Filtros.",,
Informações,5/6/2020 8:40:13 PM,Microsoft-Windows-Ntfs,98,Nenhum,4,216,,,,S-1-5-18,(2),Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,Volume C: (\Device\HarddiskVolume4) está íntegro. Nenhuma ação é necessária.,,
Informações,5/6/2020 8:40:10 PM,Microsoft-Windows-FilterManager,6,Nenhum,4,8,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"Filtro do Sistema de Arquivos 'WdFilter' (10.0, ‎2040‎-‎12‎-‎26T20:32:17.000000000Z) carregou e registrou com sucesso o Gerenciador de Filtros.",,
Informações,5/6/2020 8:40:10 PM,Microsoft-Windows-FilterManager,6,Nenhum,4,8,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"Filtro do Sistema de Arquivos 'Wof' (10.0, ‎2096‎-‎10‎-‎27T10:24:16.000000000Z) carregou e registrou com sucesso o Gerenciador de Filtros.",,
Informações,5/6/2020 8:40:10 PM,Microsoft-Windows-FilterManager,6,Nenhum,4,8,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"Filtro do Sistema de Arquivos 'FileInfo' (10.0, ‎1989‎-‎07‎-‎12T22:15:12.000000000Z) carregou e registrou com sucesso o Gerenciador de Filtros.",,
Informações,5/6/2020 8:40:10 PM,Microsoft-Windows-Kernel-General,20,(6),4,8,,,,S-1-5-18,Time,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"A configuração de segundo bissexto foi atualizada.
Motivo: Leap second data initialized from registry during boot
Segundos bissextos habilitados: true
Nova contagem de segundos bissextos: 0
Contagem antiga de segundos bissextos: 0",,
Informações,5/6/2020 8:40:10 PM,Microsoft-Windows-Kernel-Boot,30,(21),4,8,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,O firmware relatou métricas de inicialização.,,
Informações,5/6/2020 8:40:10 PM,Microsoft-Windows-Kernel-Boot,27,(33),4,8,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,O tipo de inicialização era 0x0.,,
Informações,5/6/2020 8:40:10 PM,Microsoft-Windows-Kernel-Boot,25,(32),4,8,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,A política do menu de inicialização era 0x1.,,
Informações,5/6/2020 8:40:10 PM,Microsoft-Windows-Kernel-Boot,20,(31),4,8,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,O status bem-sucedido do último desligamento era true. O status bem-sucedido da última inicialização era true.,,
Informações,5/6/2020 8:40:10 PM,Microsoft-Windows-Kernel-Boot,32,(58),4,8,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,O bootmgr gastou 0 ms aguardando a entrada do usuário.,,
Informações,5/6/2020 8:40:10 PM,Microsoft-Windows-Kernel-Boot,18,(57),4,8,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,Há 0x1 opções de inicialização no sistema.,,
Informações,5/6/2020 8:40:10 PM,Microsoft-Windows-Kernel-Boot,153,(62),4,8,,,,S-1-5-18,,Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,A segurança com base na virtualização (políticas: 0) está disabled.,,
Informações,5/6/2020 8:40:10 PM,Microsoft-Windows-Kernel-General,12,(1),4,8,,,,S-1-5-18,(128),Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,Sistema operacional iniciado na hora do sistema ‎2020‎-‎05‎-‎06T23:40:09.500000000Z.,,
Informações,5/5/2020 10:37:42 PM,Microsoft-Windows-Kernel-General,13,(2),4,5912,,,,,(128),Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,O sistema operacional está sendo desligado na hora do sistema ‎2020‎-‎05‎-‎06T01:37:42.164505300Z.,,
Informações,5/5/2020 10:37:29 PM,Microsoft-Windows-WLAN-AutoConfig,4001,Nenhum,1356,10256,,,,S-1-5-18,,(2),System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"Serviço de Configuração Automática de WLAN interrompido com êxito.
",,
Informações,5/5/2020 10:37:18 PM,Microsoft-Windows-Kernel-Power,109,(103),760,764,,,,,"(70368744177664),(1024),(4)",Informações,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,"O gerenciador de energia do kernel iniciou uma transição de desligamento.

Motivo do Desligamento: Kernel API",,
Informações,5/6/2020 8:41:07 PM,EventLog,6013,Nenhum,0,0,,,,,Clássico,,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,O tempo de ativação do sistema é 57 segundos.,,
Informações,5/6/2020 8:41:07 PM,EventLog,6005,Nenhum,0,0,,,,,Clássico,,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,O serviço Log de eventos foi iniciado.,,
Informações,5/6/2020 8:41:07 PM,EventLog,6009,Nenhum,0,0,,,,,Clássico,,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,Microsoft (R) Windows (R) 10.00. 18363  Multiprocessor Free.,,
Informações,5/5/2020 10:37:12 PM,Microsoft-Windows-Dhcp-Client,50037,Evento do Estado do Serviço,1588,1676,,,,S-1-5-19,,ServiceStop,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,O serviço do cliente DHCPv4 foi interrompido. O valor do Sinalizador de Desligamento é 1,,
Informações,5/5/2020 10:37:12 PM,Microsoft-Windows-DHCPv6-Client,51057,Evento do Estado do Serviço,1588,1780,,,,S-1-5-19,,ServiceStopWithRefCount,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,A interrupção do serviço do cliente DHCPv6 está quase concluída. A contagem de Referências de Contexto DHCP é 1,,
Informações,5/5/2020 10:37:12 PM,Microsoft-Windows-DHCPv6-Client,51057,Evento do Estado do Serviço,1588,1780,,,,S-1-5-19,,ServiceStopWithRefCount,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,A interrupção do serviço do cliente DHCPv6 está quase concluída. A contagem de Referências de Contexto DHCP é 1,,
Informações,5/5/2020 10:37:12 PM,Microsoft-Windows-DHCPv6-Client,51057,Evento do Estado do Serviço,1588,1780,,,,S-1-5-19,,ServiceStopWithRefCount,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,A interrupção do serviço do cliente DHCPv6 está quase concluída. A contagem de Referências de Contexto DHCP é 1,,
Informações,5/5/2020 10:37:12 PM,Microsoft-Windows-DHCPv6-Client,51047,Evento do Estado do Serviço,1588,1780,,,,S-1-5-19,,ServiceStop,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,O serviço do cliente DHCPv6 foi interrompido. O valor do Sinalizador de Desligamento é 1,,
Informações,5/5/2020 10:37:14 PM,EventLog,6006,Nenhum,0,0,,,,,Clássico,,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,O serviço Log de eventos foi finalizado.,,
Informações,5/5/2020 10:37:12 PM,Microsoft-Windows-Dhcp-Client,50106,Evento do Estado do Serviço,1588,1676,,,,S-1-5-19,,ServiceShutdown,System,DESKTOP-UJI8L8D,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,O DHCPv4 está aguardando a interrupção do serviço DHCPv6,,
